Date,Open,High,Low,Close,Adj Close,Volume
2024-02-02,1475.0,1480.8499755859375,1442.050048828125,1446.1500244140625,1426.668212890625,22433877
2024-02-05,1446.0,1451.9000244140625,1434.050048828125,1444.8499755859375,1425.3857421875,19302523
2024-02-06,1445.550048828125,1449.699951171875,1432.5999755859375,1444.0999755859375,1424.645751953125,20537870
2024-02-07,1453.0,1453.800048828125,1426.6500244140625,1429.949951171875,1410.6864013671875,27418543
2024-02-08,1429.8499755859375,1438.949951171875,1400.5,1403.050048828125,1384.14892578125,34553062
2024-02-09,1392.1500244140625,1414.199951171875,1387.0,1403.5999755859375,1384.69140625,28321062
2024-02-12,1399.6500244140625,1413.6500244140625,1383.3499755859375,1390.0,1371.274658203125,17223906
2024-02-13,1391.949951171875,1404.3499755859375,1384.3499755859375,1394.449951171875,1375.6646728515625,28790497
2024-02-14,1376.0,1391.5,1363.550048828125,1384.050048828125,1365.40478515625,45660405
2024-02-15,1385.0,1415.5,1384.3499755859375,1414.050048828125,1395.000732421875,20792472
2024-02-16,1423.9000244140625,1427.699951171875,1408.449951171875,1419.9000244140625,1400.7718505859375,16087871
2024-02-19,1429.0,1429.0,1415.199951171875,1417.0999755859375,1398.009521484375,17225878
2024-02-20,1415.0,1457.25,1411.800048828125,1454.300048828125,1434.70849609375,28066754
2024-02-21,1464.0,1464.0,1435.0,1439.1500244140625,1419.7625732421875,22946568
2024-02-22,1417.75,1428.800048828125,1412.199951171875,1419.550048828125,1400.4266357421875,25280441
2024-02-23,1422.550048828125,1433.9000244140625,1418.0,1420.5999755859375,1401.46240234375,14916726
2024-02-26,1413.550048828125,1434.8499755859375,1413.550048828125,1422.300048828125,1403.1395263671875,11753435
2024-02-27,1413.550048828125,1426.699951171875,1413.050048828125,1420.1500244140625,1401.0185546875,16043575
2024-02-28,1420.1500244140625,1424.199951171875,1404.0,1409.4000244140625,1390.413330078125,12660993
2024-02-29,1402.0999755859375,1410.4000244140625,1397.300048828125,1403.4000244140625,1384.494140625,26647850
2024-03-01,1400.0,1432.75,1400.0,1430.75,1411.4757080078125,17369449
2024-03-04,1430.949951171875,1437.0,1424.300048828125,1432.699951171875,1413.3994140625,17808237
2024-03-05,1422.0,1443.0,1421.6500244140625,1440.8499755859375,1421.4395751953125,18995836
2024-03-06,1433.550048828125,1452.8499755859375,1433.550048828125,1442.5999755859375,1423.166015625,21204765
2024-03-07,1445.5,1451.050048828125,1441.4000244140625,1446.0999755859375,1426.618896484375,24674023
2024-03-11,1430.0,1445.949951171875,1423.0,1427.800048828125,1408.5654296875,25265547
2024-03-12,1434.0,1464.0,1429.25,1459.550048828125,1439.8876953125,32709227
2024-03-13,1465.5,1471.5999755859375,1450.0999755859375,1460.4000244140625,1440.726318359375,31533727
2024-03-14,1462.0999755859375,1466.0,1444.300048828125,1455.449951171875,1435.8428955078125,26216079
2024-03-15,1450.0,1459.300048828125,1442.25,1452.6500244140625,1433.0806884765625,71806902
2024-03-18,1447.0,1456.0,1435.800048828125,1446.050048828125,1426.569580078125,10718928
2024-03-19,1435.5,1452.4000244140625,1435.5,1449.3499755859375,1429.8250732421875,18091797
2024-03-20,1449.050048828125,1451.6500244140625,1424.6500244140625,1431.050048828125,1411.771728515625,21803047
2024-03-21,1442.5999755859375,1451.25,1438.300048828125,1445.75,1426.2735595703125,14461430
2024-03-22,1441.0,1450.75,1437.75,1442.8499755859375,1423.41259765625,22990163
2024-03-26,1427.199951171875,1437.949951171875,1422.1500244140625,1425.4000244140625,1406.19775390625,28422145
2024-03-27,1423.550048828125,1447.949951171875,1421.25,1440.699951171875,1421.2916259765625,31084334
2024-03-28,1440.699951171875,1460.5,1440.699951171875,1447.9000244140625,1428.3946533203125,27796071
2024-04-01,1458.0,1473.800048828125,1455.5999755859375,1470.5,1450.690185546875,12599785
2024-04-02,1465.1500244140625,1494.8499755859375,1463.25,1480.1500244140625,1460.210205078125,20612723
2024-04-03,1472.0999755859375,1495.6500244140625,1471.4000244140625,1482.300048828125,1462.331298828125,22792193
2024-04-04,1504.0,1530.0,1504.0,1527.5999755859375,1507.02099609375,44467533
2024-04-05,1539.0,1554.5,1530.1500244140625,1549.550048828125,1528.67529296875,29527951
2024-04-08,1554.949951171875,1557.25,1541.550048828125,1546.5999755859375,1525.7650146484375,10241470
2024-04-09,1554.8499755859375,1554.8499755859375,1540.300048828125,1548.550048828125,1527.688720703125,10942247
2024-04-10,1549.9000244140625,1549.9000244140625,1532.949951171875,1536.3499755859375,1515.653076171875,13903700
2024-04-12,1521.0,1529.8499755859375,1513.449951171875,1518.949951171875,1498.4874267578125,20542104
2024-04-15,1497.550048828125,1510.0,1492.050048828125,1494.699951171875,1474.5640869140625,11707624
2024-04-16,1487.0,1512.9000244140625,1482.25,1509.25,1488.918212890625,10372443
2024-04-18,1509.800048828125,1518.8499755859375,1491.050048828125,1494.699951171875,1474.5640869140625,17117442
2024-04-19,1486.550048828125,1534.949951171875,1480.25,1531.300048828125,1510.671142578125,17288217
2024-04-22,1557.4000244140625,1557.4000244140625,1508.300048828125,1512.199951171875,1491.828369140625,21149219
2024-04-23,1526.300048828125,1526.5,1503.25,1507.5999755859375,1487.2904052734375,13413530
2024-04-24,1515.0,1521.75,1509.050048828125,1511.699951171875,1491.3350830078125,11220790
2024-04-25,1506.25,1519.699951171875,1506.25,1510.75,1490.39794921875,17722602
2024-04-26,1519.800048828125,1528.0,1505.550048828125,1509.800048828125,1489.4608154296875,12427347
2024-04-29,1515.0,1534.449951171875,1506.550048828125,1529.5,1508.8953857421875,18046675
2024-04-30,1529.199951171875,1539.5,1514.9000244140625,1520.0999755859375,1499.6219482421875,26153691
2024-05-02,1522.0,1537.0,1520.3499755859375,1532.25,1511.6082763671875,16737503
2024-05-03,1533.25,1540.5999755859375,1507.199951171875,1519.5999755859375,1499.128662109375,15932621
2024-05-06,1522.0,1534.5,1517.1500244140625,1522.6500244140625,1502.1376953125,14396698
2024-05-07,1521.949951171875,1524.050048828125,1504.1500244140625,1506.1500244140625,1485.8599853515625,14240301
2024-05-08,1495.949951171875,1496.949951171875,1480.3499755859375,1482.6500244140625,1462.676513671875,20843931
2024-05-09,1474.949951171875,1486.75,1445.300048828125,1447.5,1428.0,23140639
2024-05-10,1439.0,1451.949951171875,1426.800048828125,1437.9000244140625,1437.9000244140625,13638304
2024-05-13,1432.0,1459.800048828125,1430.300048828125,1455.25,1455.25,13523601
2024-05-14,1452.25,1465.5,1450.300048828125,1460.949951171875,1460.949951171875,12832571
2024-05-15,1459.699951171875,1459.699951171875,1435.800048828125,1438.5,1438.5,19465998
2024-05-16,1446.050048828125,1462.550048828125,1435.5,1460.25,1460.25,17472618
2024-05-17,1446.199951171875,1468.0,1446.199951171875,1464.0999755859375,1464.0999755859375,10460095
2024-05-21,1450.0999755859375,1469.699951171875,1450.0999755859375,1458.800048828125,1458.800048828125,21884989
2024-05-22,1457.8499755859375,1465.5999755859375,1448.1500244140625,1459.199951171875,1459.199951171875,19998139
2024-05-23,1458.6500244140625,1495.6500244140625,1457.050048828125,1492.5999755859375,1492.5999755859375,20430960
2024-05-24,1487.5,1519.9000244140625,1486.0,1517.199951171875,1517.199951171875,15530103
2024-05-27,1523.3499755859375,1545.0,1519.050048828125,1527.699951171875,1527.699951171875,14692720
2024-05-28,1530.0999755859375,1536.050048828125,1524.800048828125,1530.5,1530.5,13954452
2024-05-29,1518.0,1523.8499755859375,1501.25,1508.300048828125,1508.300048828125,17573853
2024-05-30,1499.199951171875,1523.5999755859375,1497.6500244140625,1514.8499755859375,1514.8499755859375,16877675
2024-05-31,1519.0,1536.0,1514.0,1531.550048828125,1531.550048828125,37039794
2024-06-03,1599.0,1599.0,1550.0,1572.199951171875,1572.199951171875,36318628
2024-06-04,1557.0,1559.0,1454.0,1483.1500244140625,1483.1500244140625,44765620
2024-06-05,1494.050048828125,1559.5999755859375,1482.3499755859375,1551.800048828125,1551.800048828125,40815825
2024-06-06,1564.9000244140625,1565.449951171875,1546.5999755859375,1559.699951171875,1559.699951171875,23211435
2024-06-07,1561.050048828125,1584.3499755859375,1552.050048828125,1573.3499755859375,1573.3499755859375,18356108
2024-06-10,1574.0,1580.6500244140625,1557.5999755859375,1561.300048828125,1561.300048828125,11227029
2024-06-11,1556.0,1571.0,1552.199951171875,1564.800048828125,1564.800048828125,14772663
2024-06-12,1575.0,1588.300048828125,1566.4000244140625,1574.1500244140625,1574.1500244140625,19640218
2024-06-13,1581.75,1585.699951171875,1574.0,1580.75,1580.75,12060096
2024-06-14,1584.0,1599.0,1577.699951171875,1596.9000244140625,1596.9000244140625,12770277
2024-06-18,1596.9000244140625,1610.5,1589.449951171875,1607.800048828125,1607.800048828125,16207857
2024-06-19,1613.4000244140625,1669.9000244140625,1604.0,1657.8499755859375,1657.8499755859375,45065598
2024-06-20,1669.800048828125,1681.449951171875,1652.0,1669.3499755859375,1669.3499755859375,20704371
2024-06-21,1672.8499755859375,1672.8499755859375,1643.1500244140625,1665.75,1665.75,25815388
2024-06-24,1647.0,1675.0999755859375,1645.75,1672.4000244140625,1672.4000244140625,14272497
2024-06-25,1671.0999755859375,1716.949951171875,1671.0999755859375,1711.3499755859375,1711.3499755859375,37260774
2024-06-26,1707.949951171875,1710.9000244140625,1691.0999755859375,1701.5,1701.5,23798333
2024-06-27,1696.0999755859375,1713.0,1686.5999755859375,1696.1500244140625,1696.1500244140625,27537325
2024-06-28,1697.5999755859375,1706.5999755859375,1679.0,1683.800048828125,1683.800048828125,13238023
2024-07-01,1680.0,1707.300048828125,1680.0,1705.199951171875,1705.199951171875,10593512
2024-07-02,1715.0,1734.9000244140625,1702.75,1730.5999755859375,1730.5999755859375,22960845
2024-07-03,1791.0,1794.0,1764.6500244140625,1768.6500244140625,1768.6500244140625,61608901
2024-07-04,1759.75,1759.75,1724.8499755859375,1727.1500244140625,1727.1500244140625,22924329
2024-07-05,1685.0,1685.0,1642.199951171875,1648.0999755859375,1648.0999755859375,41121274
2024-07-08,1645.300048828125,1654.949951171875,1627.1500244140625,1635.3499755859375,1635.3499755859375,19543900
2024-07-09,1625.0,1646.699951171875,1620.3499755859375,1636.5,1636.5,24275439
2024-07-10,1629.949951171875,1640.0,1620.75,1626.0999755859375,1626.0999755859375,22753591
2024-07-11,1623.949951171875,1625.8499755859375,1601.0,1621.9000244140625,1621.9000244140625,22088537
2024-07-12,1622.0,1638.4000244140625,1611.1500244140625,1622.699951171875,1622.699951171875,28024980
2024-07-15,1623.5,1629.800048828125,1615.199951171875,1622.0999755859375,1622.0999755859375,16687847
2024-07-16,1620.75,1627.0,1616.800048828125,1619.75,1619.75,14475162
2024-07-18,1608.0,1623.949951171875,1599.1500244140625,1614.800048828125,1614.800048828125,16858532
2024-07-19,1616.0,1623.0,1603.5,1607.300048828125,1607.300048828125,13001076
2024-07-22,1617.0,1651.0,1612.6500244140625,1642.550048828125,1642.550048828125,26872411
2024-07-23,1647.550048828125,1647.800048828125,1605.0,1618.4000244140625,1618.4000244140625,26001076
2024-07-24,1608.1500244140625,1621.0,1588.050048828125,1604.050048828125,1604.050048828125,30864103
2024-07-25,1593.0,1625.0,1593.0,1616.5999755859375,1616.5999755859375,12767866
2024-07-26,1605.0,1621.75,1596.449951171875,1618.1500244140625,1618.1500244140625,21905270
2024-07-29,1615.0,1631.8499755859375,1598.300048828125,1605.050048828125,1605.050048828125,25500574
2024-07-30,1602.0,1634.75,1599.0,1615.550048828125,1615.550048828125,27297917
2024-07-31,1614.0,1627.9000244140625,1609.199951171875,1615.75,1615.75,18910242
2024-08-01,1622.9000244140625,1650.050048828125,1617.949951171875,1638.800048828125,1638.800048828125,13107587
2024-08-02,1631.0,1670.5,1631.0,1659.1500244140625,1659.1500244140625,22059619
2024-08-05,1640.0999755859375,1646.0,1601.0,1615.75,1615.75,20666817
2024-08-06,1630.0,1632.949951171875,1593.300048828125,1601.199951171875,1601.199951171875,22558025
2024-08-07,1617.0,1630.0,1602.199951171875,1623.5,1623.5,21173132
2024-08-08,1624.0,1653.300048828125,1619.25,1642.699951171875,1642.699951171875,16988475
2024-08-09,1652.0,1662.550048828125,1645.800048828125,1650.199951171875,1650.199951171875,13322309
2024-08-12,1652.0,1675.949951171875,1647.3499755859375,1660.0999755859375,1660.0999755859375,19658098
2024-08-13,1628.0,1632.4000244140625,1601.1500244140625,1603.199951171875,1603.199951171875,27027521
2024-08-14,1606.5,1613.699951171875,1603.199951171875,1607.800048828125,1607.800048828125,16167214
2024-08-16,1628.5,1634.1500244140625,1611.0,1632.0999755859375,1632.0999755859375,13924623
2024-08-19,1637.6500244140625,1637.6500244140625,1623.699951171875,1631.550048828125,1631.550048828125,9751082
2024-08-20,1627.449951171875,1646.0,1627.449951171875,1637.699951171875,1637.699951171875,15567247
2024-08-21,1628.0999755859375,1634.550048828125,1617.800048828125,1625.800048828125,1625.800048828125,23815452
2024-08-22,1632.0,1638.300048828125,1628.0,1631.300048828125,1631.300048828125,10650319
2024-08-23,1634.0,1634.0,1623.0,1625.050048828125,1625.050048828125,10166711
2024-08-26,1632.199951171875,1647.949951171875,1632.199951171875,1639.949951171875,1639.949951171875,11182133
2024-08-27,1643.4000244140625,1647.4000244140625,1632.199951171875,1637.75,1637.75,17886622
2024-08-28,1637.75,1639.75,1630.199951171875,1637.0999755859375,1637.0999755859375,13460594
2024-08-29,1642.0,1644.4000244140625,1631.1500244140625,1638.550048828125,1638.550048828125,24526302
2024-08-30,1656.0,1662.0,1621.1500244140625,1636.9000244140625,1636.9000244140625,222671050
2024-09-02,1646.800048828125,1646.800048828125,1623.199951171875,1626.949951171875,1626.949951171875,17024840
2024-09-03,1634.0,1639.949951171875,1624.5999755859375,1637.3499755859375,1637.3499755859375,18641430
2024-09-04,1639.0,1644.800048828125,1632.0,1641.800048828125,1641.800048828125,12341372
2024-09-05,1646.0,1649.9000244140625,1642.0,1645.449951171875,1645.449951171875,11438159
2024-09-06,1638.300048828125,1647.75,1634.0999755859375,1636.949951171875,1636.949951171875,13014801
2024-09-09,1638.0,1648.5,1630.0999755859375,1646.5,1646.5,11896457
2024-09-10,1654.0,1654.0,1638.0,1650.3499755859375,1650.3499755859375,13303323
2024-09-11,1650.4000244140625,1652.5,1639.199951171875,1643.9000244140625,1643.9000244140625,11113342
2024-09-12,1654.0,1670.0,1647.050048828125,1666.5999755859375,1666.5999755859375,16212023
2024-09-13,1674.0,1674.0,1657.050048828125,1665.949951171875,1665.949951171875,11930266
2024-09-16,1667.0,1677.800048828125,1664.050048828125,1670.949951171875,1670.949951171875,7586410
2024-09-17,1678.0,1678.0,1664.1500244140625,1668.800048828125,1668.800048828125,10063561
2024-09-18,1671.8499755859375,1698.9000244140625,1671.0999755859375,1694.800048828125,1694.800048828125,20458671
2024-09-19,1699.199951171875,1719.0,1699.1500244140625,1708.5,1708.5,15325888
2024-09-20,1716.5,1744.949951171875,1707.550048828125,1741.199951171875,1741.199951171875,30311693
2024-09-23,1749.0,1766.3499755859375,1740.25,1759.800048828125,1759.800048828125,13482675
2024-09-24,1765.0,1781.6500244140625,1754.25,1768.050048828125,1768.050048828125,16519518
2024-09-25,1760.1500244140625,1788.0,1760.1500244140625,1779.0999755859375,1779.0999755859375,15982656
2024-09-26,1773.050048828125,1788.0,1768.050048828125,1783.449951171875,1783.449951171875,15949822
2024-09-27,1777.0,1778.199951171875,1750.0,1752.6500244140625,1752.6500244140625,17806751
2024-09-30,1748.800048828125,1751.449951171875,1724.4000244140625,1732.050048828125,1732.050048828125,13191767
2024-10-01,1724.0,1742.0,1720.0999755859375,1726.199951171875,1726.199951171875,12286142
2024-10-03,1715.6500244140625,1726.1500244140625,1673.3499755859375,1682.0,1682.0,24236699
2024-10-04,1674.5,1690.6500244140625,1653.0,1657.6500244140625,1657.6500244140625,24341616
2024-10-07,1652.199951171875,1659.0,1613.0,1617.800048828125,1617.800048828125,47229148
2024-10-08,1630.0,1656.800048828125,1622.0,1651.050048828125,1651.050048828125,14867203
2024-10-09,1649.5,1656.75,1628.699951171875,1633.1500244140625,1633.1500244140625,20562821
2024-10-10,1639.0,1665.449951171875,1632.5,1662.4000244140625,1662.4000244140625,10877383
2024-10-11,1664.449951171875,1664.449951171875,1643.25,1651.0,1651.0,11836297
2024-10-14,1656.050048828125,1692.050048828125,1654.0,1688.0999755859375,1688.0999755859375,9263754
2024-10-15,1694.0,1698.0,1675.5,1684.0999755859375,1684.0999755859375,9825565
2024-10-16,1680.0999755859375,1707.949951171875,1680.0999755859375,1699.800048828125,1699.800048828125,10235341
2024-10-17,1694.949951171875,1697.6500244140625,1665.199951171875,1673.1500244140625,1673.1500244140625,7347866
2024-10-18,1663.0999755859375,1691.0,1654.0999755859375,1681.8499755859375,1681.8499755859375,12404862
2024-10-21,1715.0,1748.1500244140625,1711.050048828125,1728.699951171875,1728.699951171875,23274177
2024-10-22,1730.050048828125,1740.0,1710.699951171875,1714.550048828125,1714.550048828125,19437640
2024-10-23,1705.050048828125,1746.5,1705.050048828125,1735.800048828125,1735.800048828125,19018045
2024-10-24,1738.0999755859375,1768.6500244140625,1738.0999755859375,1749.6500244140625,1749.6500244140625,15416129
2024-10-25,1755.0,1757.8499755859375,1728.699951171875,1743.4000244140625,1743.4000244140625,13065239
2024-10-28,1742.0,1751.0,1728.9000244140625,1734.199951171875,1734.199951171875,11006071
2024-10-29,1726.1500244140625,1764.0,1725.0999755859375,1751.8499755859375,1751.8499755859375,17897463
2024-10-30,1742.0,1754.75,1724.199951171875,1734.5999755859375,1734.5999755859375,16357862
2024-10-31,1728.0,1738.9000244140625,1719.4000244140625,1735.699951171875,1735.699951171875,11447956
2024-11-01,1733.0,1744.0999755859375,1726.0999755859375,1737.300048828125,1737.300048828125,879846
2024-11-04,1745.0,1745.0,1710.9000244140625,1714.0999755859375,1714.0999755859375,14044624
2024-11-05,1703.0,1762.699951171875,1697.9000244140625,1757.8499755859375,1757.8499755859375,22116203
2024-11-06,1771.5,1771.5,1745.3499755859375,1755.25,1755.25,13893955
2024-11-07,1744.300048828125,1760.949951171875,1738.0,1746.550048828125,1746.550048828125,9447728
2024-11-08,1752.0,1761.800048828125,1745.8499755859375,1754.449951171875,1754.449951171875,9951493
2024-11-11,1754.550048828125,1782.800048828125,1751.199951171875,1766.300048828125,1766.300048828125,12282681
2024-11-12,1772.0,1775.0,1708.6500244140625,1718.199951171875,1718.199951171875,15697703
2024-11-13,1716.75,1729.4000244140625,1673.0,1681.3499755859375,1681.3499755859375,17864250
2024-11-14,1673.0999755859375,1704.8499755859375,1672.0999755859375,1692.75,1692.75,13573235
2024-11-18,1700.0,1718.9000244140625,1695.0,1705.0999755859375,1705.0999755859375,13540984
2024-11-19,1714.0,1753.75,1702.699951171875,1742.25,1742.25,25490636
2024-11-21,1749.4000244140625,1759.0,1734.199951171875,1741.199951171875,1741.199951171875,17858256
2024-11-22,1743.550048828125,1754.300048828125,1729.550048828125,1745.5999755859375,1745.5999755859375,12386806
2024-11-25,1785.050048828125,1803.550048828125,1764.9000244140625,1785.5999755859375,1785.5999755859375,213868637
2024-11-26,1810.0,1810.0,1769.800048828125,1785.550048828125,1785.550048828125,15467783
2024-11-27,1789.9000244140625,1817.3499755859375,1785.1500244140625,1812.300048828125,1812.300048828125,16357488
2024-11-28,1819.0,1836.0999755859375,1788.0,1793.1500244140625,1793.1500244140625,17861196
2024-11-29,1801.300048828125,1804.5999755859375,1782.9000244140625,1796.050048828125,1796.050048828125,13834768
2024-12-02,1803.5,1808.1500244140625,1775.0,1804.699951171875,1804.699951171875,7555438
2024-12-03,1822.699951171875,1837.4000244140625,1816.0999755859375,1826.300048828125,1826.300048828125,21705121
2024-12-04,1838.0,1865.0,1831.1500244140625,1860.0999755859375,1860.0999755859375,22334542
2024-12-05,1860.0,1879.949951171875,1835.199951171875,1865.75,1865.75,19841357
2024-12-06,1857.0,1864.199951171875,1844.0,1855.8499755859375,1855.8499755859375,8891578
2024-12-09,1853.6500244140625,1880.0,1849.0,1870.0,1870.0,13473956
2024-12-10,1877.699951171875,1877.699951171875,1858.550048828125,1868.0999755859375,1868.0999755859375,6662740
2024-12-11,1861.699951171875,1871.9000244140625,1856.75,1863.0999755859375,1863.0999755859375,7022713
2024-12-12,1851.0,1868.6500244140625,1848.699951171875,1859.25,1859.25,8646895
2024-12-13,1862.5,1875.0,1829.25,1871.75,1871.75,9504501
2024-12-16,1865.0999755859375,1869.949951171875,1855.25,1865.199951171875,1865.199951171875,6553541
2024-12-17,1856.3499755859375,1862.3499755859375,1826.5,1833.25,1833.25,10539766
2024-12-18,1829.8499755859375,1836.0,1807.1500244140625,1810.699951171875,1810.699951171875,11711156
2024-12-19,1799.5999755859375,1801.0999755859375,1779.0,1793.5,1793.5,12690385
2024-12-20,1782.199951171875,1797.550048828125,1767.050048828125,1771.5,1771.5,12846174
2024-12-23,1782.0,1806.0,1781.300048828125,1801.0,1801.0,5522296
2024-12-24,1802.050048828125,1808.699951171875,1789.550048828125,1798.0999755859375,1798.0999755859375,7242917
2024-12-26,1798.550048828125,1812.0,1780.75,1790.75,1790.75,5240839
2024-12-27,1794.800048828125,1805.949951171875,1789.0999755859375,1798.25,1798.25,3629665
2024-12-30,1792.199951171875,1815.0,1771.0,1777.9000244140625,1777.9000244140625,11111109
2024-12-31,1770.300048828125,1781.800048828125,1765.5999755859375,1772.8499755859375,1772.8499755859375,7058618
2025-01-01,1773.449951171875,1794.0,1761.0999755859375,1782.75,1782.75,3656903
2025-01-02,1777.0999755859375,1803.449951171875,1773.0,1793.75,1793.75,9279288
2025-01-03,1791.0,1795.25,1746.300048828125,1749.199951171875,1749.199951171875,12213097
2025-01-06,1740.0999755859375,1757.199951171875,1705.800048828125,1710.5,1710.5,9408174
2025-01-07,1715.0,1721.0,1700.0,1713.4000244140625,1713.4000244140625,6763953
2025-01-08,1708.25,1711.6500244140625,1683.3499755859375,1694.300048828125,1694.300048828125,9869095
2025-01-09,1684.1500244140625,1689.0,1658.0999755859375,1667.800048828125,1667.800048828125,20210111
2025-01-10,1671.0,1674.9000244140625,1654.0,1656.75,1656.75,8726640
2025-01-13,1640.0,1646.75,1624.300048828125,1630.8499755859375,1630.8499755859375,10834533
2025-01-14,1639.9000244140625,1656.199951171875,1637.0,1646.5999755859375,1646.5999755859375,13330716
2025-01-15,1656.5,1662.699951171875,1636.300048828125,1643.050048828125,1643.050048828125,7011446
2025-01-16,1652.8499755859375,1660.550048828125,1642.8499755859375,1652.050048828125,1652.050048828125,10606227
2025-01-17,1643.5,1650.5,1628.5,1636.75,1636.75,11556038
2025-01-20,1626.0,1660.949951171875,1626.0,1651.25,1651.25,8778809
2025-01-21,1658.25,1661.050048828125,1633.050048828125,1642.4000244140625,1642.4000244140625,15579072
2025-01-22,1642.4000244140625,1671.9000244140625,1625.449951171875,1666.050048828125,1666.050048828125,15309653
2025-01-23,1687.0,1687.0,1651.25,1664.9000244140625,1664.9000244140625,17454579
2025-01-24,1660.0,1670.300048828125,1644.5,1649.800048828125,1649.800048828125,12118100
2025-01-27,1641.0999755859375,1643.5999755859375,1626.0,1629.800048828125,1629.800048828125,11402083
2025-01-28,1647.0,1684.300048828125,1647.0,1670.4000244140625,1670.4000244140625,15089656
2025-01-29,1675.0,1681.1500244140625,1668.8499755859375,1677.300048828125,1677.300048828125,6309945
2025-01-30,1681.0,1697.9000244140625,1672.550048828125,1691.5,1691.5,12872423
